pre,suff,count,wikt
dirt,waffle,1.0,False
dirt,burger,11.0,False
dirt,cake,23.0,False
dirt,nugget,1.0,False
dirt,rag,109.0,False
dirt,nozzle,1.0,False
dirt,stain,23.0,False
dirt,wagon,1.0,False
dirt,weed,421.0,False
dirt,hat,0.0,False
dirt,canoe,0.0,False
dirt,boat,2.0,False
dirt,stick,15.0,False
dirt,socket,0.0,False
dirt,trumpet,0.0,False
dirt,mitten,0.0,False
dirt,twat,0.0,False
dirt,dick,25.0,False
dirt,cunt,21.0,False
dirt,ass,65.0,False
dirt,cock,4.0,False
dirt,balls,1164.0,True
dirt,face,79.0,False
dirt,head,93.0,True
dirt,nuts,1.0,False
dirt,brain,19.0,True
dirt,brains,6.0,True
dirt,knuckle,5.0,False
dirt,mouth,4175.0,False
dirt,nose,93.0,False
dirt,skull,0.0,False
dirt,tard,0.0,False
dirt,oid,0.0,False
dirt,ster,32.0,False
dirt,azoid,0.0,False
dirt,let,1.0,False
dirt,fuck,33.0,False
dirt,shit,91.0,False
dirt,fart,0.0,False
dirt,wit,0.0,False
dirt,lib,1.0,False
dirt,breath,3.0,False
skeeze,wad,4.0,False
skeeze,bag,301.0,False
skeeze,bucket,13.0,False
skeeze,sack,0.0,False
skeeze,ball,838.0,False
skeeze,splash,0.0,False
skeeze,pot,0.0,False
skeeze,pile,0.0,False
skeeze,weasel,0.0,False
skeeze,monkey,0.0,False
skeeze,dog,0.0,False
skeeze,rat,0.0,False
skeeze,bird,0.0,False
skeeze,goblin,0.0,False
skeeze,puffin,0.0,False
skeeze,licker,0.0,False
skeeze,muncher,0.0,False
skeeze,fucker,0.0,False
skeeze,sucker,0.0,False
skeeze,lord,6.0,False
skeeze,clown,0.0,False
skeeze,slut,0.0,False
skeeze,pirate,0.0,False
skeeze,bro,0.0,False
skeeze,nazi,0.0,False
skeeze,whore,1.0,False
skeeze,boy,0.0,False
skeeze,boi,0.0,False
skeeze,burglar,0.0,False
skeeze,bandit,0.0,False
skeeze,bitch,0.0,False
skeeze,waffle,0.0,False
skeeze,burger,0.0,False
skeeze,cake,0.0,False
skeeze,nugget,0.0,False
skeeze,rag,0.0,False
skeeze,nozzle,0.0,False
skeeze,stain,0.0,False
skeeze,wagon,0.0,False
skeeze,weed,0.0,False
skeeze,hat,0.0,False
skeeze,canoe,0.0,False
skeeze,boat,0.0,False
skeeze,stick,0.0,False
skeeze,socket,0.0,False
skeeze,trumpet,0.0,False
skeeze,mitten,0.0,False
skeeze,twat,0.0,False
skeeze,dick,0.0,False
skeeze,cunt,0.0,False
skeeze,ass,0.0,False
skeeze,cock,0.0,False
skeeze,balls,229.0,False
skeeze,face,0.0,False
skeeze,head,1.0,False
skeeze,nuts,0.0,False
skeeze,brain,0.0,False
skeeze,brains,0.0,False
skeeze,knuckle,0.0,False
skeeze,mouth,0.0,False
skeeze,nose,0.0,False
skeeze,skull,0.0,False
skeeze,tard,0.0,False
skeeze,oid,1.0,False
skeeze,ster,0.0,False
skeeze,azoid,0.0,False
skeeze,let,5.0,False
skeeze,fuck,0.0,False
skeeze,shit,0.0,False
skeeze,fart,0.0,False
skeeze,wit,0.0,False
skeeze,lib,0.0,False
skeeze,breath,0.0,False
sleaze,wad,14.0,True
sleaze,bag,11902.0,True
sleaze,bucket,120.0,True
sleaze,sack,1.0,False
sleaze,ball,13842.0,True
sleaze,splash,0.0,False
sleaze,pot,1.0,False
sleaze,pile,0.0,False
sleaze,weasel,3.0,False
sleaze,monkey,2.0,False
sleaze,dog,4.0,False
sleaze,rat,2.0,False
sleaze,bird,0.0,False
sleaze,goblin,1.0,False
sleaze,puffin,0.0,False
sleaze,licker,0.0,False
sleaze,muncher,0.0,False
sleaze,fucker,0.0,False
sleaze,sucker,0.0,False
sleaze,lord,12.0,False
sleaze,clown,0.0,False
sleaze,slut,0.0,False
sleaze,pirate,0.0,False
sleaze,bro,1.0,False
sleaze,nazi,0.0,False
sleaze,whore,2.0,False
sleaze,boy,3.0,False
sleaze,boi,0.0,False
sleaze,burglar,0.0,False
sleaze,bandit,0.0,False
sleaze,bitch,0.0,False
sleaze,waffle,0.0,False
sleaze,burger,21.0,False
sleaze,cake,14.0,False
sleaze,nugget,0.0,False
sleaze,rag,1.0,False
sleaze,nozzle,1.0,False
sleaze,stain,1.0,False
sleaze,wagon,0.0,False
sleaze,weed,0.0,False
sleaze,hat,0.0,False
sleaze,canoe,0.0,False
sleaze,boat,0.0,False
sleaze,stick,0.0,False
sleaze,socket,0.0,False
sleaze,trumpet,0.0,False
sleaze,mitten,0.0,False
sleaze,twat,1.0,False
sleaze,dick,0.0,False
sleaze,cunt,1.0,False
sleaze,ass,1.0,False
sleaze,cock,0.0,False
sleaze,balls,3473.0,True
sleaze,face,2.0,False
sleaze,head,0.0,False
sleaze,nuts,0.0,False
sleaze,brain,0.0,False
sleaze,brains,0.0,False
sleaze,knuckle,0.0,False
sleaze,mouth,0.0,False
sleaze,nose,0.0,False
sleaze,skull,0.0,False
sleaze,tard,2.0,False
sleaze,oid,7.0,False
sleaze,ster,1.0,False
sleaze,azoid,0.0,False
sleaze,let,0.0,False
sleaze,fuck,13.0,False
sleaze,shit,1.0,False
sleaze,fart,0.0,False
sleaze,wit,0.0,False
sleaze,lib,0.0,False
sleaze,breath,0.0,False
dog,wad,2.0,False
dog,bag,30.0,False
dog,bucket,1.0,False
dog,sack,4.0,False
dog,ball,151.0,False
dog,splash,10.0,False
dog,pot,19.0,False
dog,pile,42953.4,True
dog,weasel,1.0,False
dog,monkey,22.0,False
dog,dog,1287.0,False
dog,rat,44.0,False
dog,bird,249.0,False
dog,goblin,2.0,False
dog,puffin,0.0,False
dog,licker,11.0,False
dog,muncher,5.0,False
dog,fucker,3806.0,True
dog,sucker,9.0,False
dog,lord,66.0,False
dog,clown,6.0,False
dog,slut,30.0,False
dog,pirate,2.0,False
dog,bro,372.0,False
dog,nazi,1.0,False
dog,whore,15.0,False
dog,boy,1146.0,False
dog,boi,114.0,False
dog,burglar,14.0,False
dog,bandit,0.0,False
dog,bitch,14.0,False
dog,waffle,39.0,False
dog,burger,99.0,False
dog,cake,28.0,False
dog,nugget,5.0,False
dog,rag,3.0,False
dog,nozzle,4.0,False
dog,stain,13.0,False
dog,wagon,11.0,False
dog,weed,135.0,False
dog,hat,49.0,False
dog,canoe,0.0,False
dog,boat,42.0,False
dog,stick,8.0,False
dog,socket,0.0,False
dog,trumpet,1.0,False
dog,mitten,3.0,False
dog,twat,1.0,False
dog,dick,464.0,False
dog,cunt,253.0,False
dog,ass,557.0,False
dog,cock,125.0,False
dog,balls,282.0,True
dog,face,4049.0,True
dog,head,958.0,True
dog,nuts,1011.0,False
dog,brain,346.0,False
dog,brains,185.0,False
dog,knuckle,0.0,False
dog,mouth,48.0,False
dog,nose,184.0,False
dog,skull,20.0,False
dog,tard,57.0,False
dog,oid,20.0,False
dog,ster,421.0,False
dog,azoid,1.0,False
dog,let,560.0,True
dog,fuck,510.0,False
dog,shit,679523.275,True
dog,fart,2639.0,False
dog,wit,18.0,False
dog,lib,0.0,False
dog,breath,307.0,True
monkey,wad,0.0,False
monkey,bag,4.0,False
monkey,bucket,1.0,False
monkey,sack,1.0,False
monkey,ball,1323.0,False
monkey,splash,0.0,False
monkey,pot,106.0,True
monkey,pile,5.0,False
monkey,weasel,0.0,False
monkey,monkey,37.0,False
monkey,dog,56.0,False
monkey,rat,15.0,False
monkey,bird,73.0,False
monkey,goblin,3.0,False
monkey,puffin,0.0,False
monkey,licker,7.0,False
monkey,muncher,0.0,False
monkey,fucker,193.0,False
monkey,sucker,6.0,False
monkey,lord,214.0,False
monkey,clown,7.0,False
monkey,slut,239.0,False
monkey,pirate,4.0,False
monkey,bro,85.0,False
monkey,nazi,0.0,False
monkey,whore,3.0,False
monkey,boy,870.0,False
monkey,boi,121.0,False
monkey,burglar,1.0,False
monkey,bandit,0.0,False
monkey,bitch,9.0,False
monkey,waffle,1.0,False
monkey,burger,9.0,False
monkey,cake,2.0,False
monkey,nugget,2.0,False
monkey,rag,0.0,False
monkey,nozzle,0.0,False
monkey,stain,1.0,False
monkey,wagon,0.0,False
monkey,weed,3.0,False
monkey,hat,12.0,False
monkey,canoe,0.0,False
monkey,boat,2.0,False
monkey,stick,4.0,False
monkey,socket,0.0,False
monkey,trumpet,11.0,False
monkey,mitten,0.0,False
monkey,twat,6.0,False
monkey,dick,83.0,False
monkey,cunt,39.0,False
monkey,ass,95.0,False
monkey,cock,23.0,False
monkey,balls,1021.0,False
monkey,face,625.0,True
monkey,head,138.0,False
monkey,nuts,182.0,False
monkey,brain,815.0,False
monkey,brains,1164.0,False
monkey,knuckle,4.0,False
monkey,mouth,20.0,False
monkey,nose,30.0,False
monkey,skull,10.0,False
monkey,tard,16.0,False
monkey,oid,3.0,False
monkey,ster,1.0,False
monkey,azoid,0.0,False
monkey,let,0.0,False
monkey,fuck,251.0,False
monkey,shit,383.0,False
monkey,fart,17.0,False
monkey,wit,0.0,False
monkey,lib,0.0,False
monkey,breath,133.0,False
rat,wad,2.0,False
rat,bag,4742.0,True
rat,bucket,2.0,False
rat,sack,177.0,False
rat,ball,99.0,False
rat,splash,0.0,False
rat,pot,6.0,False
rat,pile,34.0,False
rat,weasel,12.0,False
rat,monkey,31.0,False
rat,dog,3548.0,False
rat,rat,133.0,False
rat,bird,1221.0,False
rat,goblin,5.0,False
rat,puffin,0.0,False
rat,licker,256.0,False
rat,muncher,4.0,False
rat,fucker,3958.0,True
rat,sucker,13.0,False
rat,lord,264.0,False
rat,clown,0.0,False
rat,slut,4.0,False
rat,pirate,0.0,False
rat,bro,1095.0,False
rat,nazi,4.0,False
rat,whore,10.0,False
rat,boy,4458.0,False
rat,boi,290.0,False
rat,burglar,0.0,False
rat,bandit,1.0,False
rat,bitch,36.0,False
rat,waffle,1.0,False
rat,burger,249.0,False
rat,cake,12.0,False
rat,nugget,1.0,False
rat,rag,2.0,False
rat,nozzle,0.0,False
rat,stain,1.0,False
rat,wagon,2.0,False
rat,weed,14.0,False
rat,hat,135.0,False
rat,canoe,0.0,False
rat,boat,3.0,False
rat,stick,81.0,False
rat,socket,0.0,False
rat,trumpet,0.0,False
rat,mitten,0.0,False
rat,twat,1.0,False
rat,dick,229.0,False
rat,cunt,53.0,False
rat,ass,322.0,False
rat,cock,17.0,False
rat,balls,58.0,False
rat,face,2540.0,True
rat,head,135.0,False
rat,nuts,5.0,False
rat,brain,109.0,False
rat,brains,14.0,False
rat,knuckle,1.0,False
rat,mouth,18.0,False
rat,nose,24.0,False
rat,skull,37.0,False
rat,tard,16.0,False
rat,oid,9.0,False
rat,ster,40.0,False
rat,azoid,2.0,False
rat,let,80.0,False
rat,fuck,17471.125,True
rat,shit,2980.0,True
rat,fart,24.0,False
rat,wit,8.0,False
rat,lib,0.0,False
rat,breath,17.0,False
weasel,wad,0.0,False
weasel,bag,14.0,False
weasel,bucket,1.0,False
weasel,sack,0.0,False
weasel,ball,16.0,False
weasel,splash,0.0,False
weasel,pot,1.0,False
weasel,pile,0.0,False
weasel,weasel,10.0,False
weasel,monkey,1.0,False
weasel,dog,5.0,False
weasel,rat,4.0,False
weasel,bird,2.0,False
weasel,goblin,0.0,False
weasel,puffin,0.0,False
weasel,licker,0.0,False
weasel,muncher,0.0,False
weasel,fucker,17.0,False
weasel,sucker,0.0,False
weasel,lord,1.0,False
weasel,clown,0.0,False
weasel,slut,0.0,False
weasel,pirate,0.0,False
weasel,bro,3.0,False
weasel,nazi,0.0,False
weasel,whore,0.0,False
weasel,boy,54.0,False
weasel,boi,3.0,False
weasel,burglar,0.0,False
weasel,bandit,4.0,False
weasel,bitch,3.0,False
weasel,waffle,0.0,False
weasel,burger,1.0,False
weasel,cake,7.0,False
weasel,nugget,2.0,False
weasel,rag,0.0,False
weasel,nozzle,0.0,False
weasel,stain,0.0,False
weasel,wagon,0.0,False
weasel,weed,0.0,False
weasel,hat,0.0,False
weasel,canoe,0.0,False
weasel,boat,0.0,False
weasel,stick,2.0,False
weasel,socket,0.0,False
weasel,trumpet,0.0,False
weasel,mitten,0.0,False
weasel,twat,0.0,False
weasel,dick,78.0,False
weasel,cunt,13.0,False
weasel,ass,0.0,False
weasel,cock,5.0,False
weasel,balls,4.0,False
weasel,face,101.0,False
weasel,head,469.0,False
weasel,nuts,4.0,False
weasel,brain,7.0,False
weasel,brains,0.0,False
weasel,knuckle,0.0,False
weasel,mouth,5.0,False
weasel,nose,1.0,False
weasel,skull,0.0,False
weasel,tard,0.0,False
weasel,oid,15.0,False
weasel,ster,0.0,False
weasel,azoid,0.0,False
weasel,let,0.0,False
weasel,fuck,30.0,False
weasel,shit,54.0,False
weasel,fart,9.0,False
weasel,wit,0.0,False
weasel,lib,0.0,False
weasel,breath,1.0,False
bird,wad,0.0,False
bird,bag,13.0,False
bird,bucket,7.0,False
bird,sack,7.0,False
bird,ball,43.0,False
bird,splash,0.0,False
bird,pot,3.0,False
bird,pile,2.0,False
bird,weasel,0.0,False
bird,monkey,8.0,False
bird,dog,2028.0,True
bird,rat,27.0,False
bird,bird,173.0,False
bird,goblin,0.0,False
bird,puffin,0.0,False
bird,licker,0.0,False
bird,muncher,1.0,False
bird,fucker,181.0,True
bird,sucker,2.0,False
bird,lord,57.0,False
bird,clown,2.0,False
bird,slut,5.0,False
bird,pirate,2.0,False
bird,bro,2234.0,False
bird,nazi,1.0,False
bird,whore,5.0,False
bird,boy,987.0,False
bird,boi,216.0,False
bird,burglar,2.0,False
bird,bandit,1.0,False
bird,bitch,50.0,False
bird,waffle,1.0,False
bird,burger,10.0,False
bird,cake,17.0,False
bird,nugget,0.0,False
bird,rag,2.0,False
bird,nozzle,0.0,False
bird,stain,5.0,False
bird,wagon,10.0,False
bird,weed,5.0,True
bird,hat,82.0,False
bird,canoe,1.0,False
bird,boat,36.0,False
bird,stick,8.0,False
bird,socket,1.0,False
bird,trumpet,0.0,False
bird,mitten,1.0,False
bird,twat,4.0,False
bird,dick,24.0,False
bird,cunt,5.0,False
bird,ass,67.0,False
bird,cock,45.0,False
bird,balls,13.0,False
bird,face,1279.0,False
bird,head,411.0,False
bird,nuts,3.0,False
bird,brain,4353.0,True
bird,brains,1376.0,True
bird,knuckle,0.0,False
bird,mouth,31.0,False
bird,nose,67.0,False
bird,skull,139.0,False
bird,tard,8.0,False
bird,oid,8.0,False
bird,ster,22.0,False
bird,azoid,0.0,False
bird,let,39.0,True
bird,fuck,41.0,False
bird,shit,6010.0,True
bird,fart,8.0,False
bird,wit,0.0,False
bird,lib,0.0,False
bird,breath,8.0,False
fem,wad,2.0,False
fem,bag,5.0,False
fem,bucket,0.0,False
fem,sack,0.0,False
fem,ball,14.0,False
fem,splash,1.0,False
fem,pot,1.0,False
fem,pile,1.0,False
fem,weasel,0.0,False
fem,monkey,0.0,False
fem,dog,9.0,False
fem,rat,421.0,False
fem,bird,21.0,False
fem,goblin,7.0,False
fem,puffin,0.0,False
fem,licker,1.0,False
fem,muncher,0.0,False
fem,fucker,0.0,False
fem,sucker,0.0,False
fem,lord,56.0,False
fem,clown,4.0,False
fem,slut,26.0,False
fem,pirate,5.0,False
fem,bro,203.0,False
fem,nazi,5617.0,False
fem,whore,17.0,False
fem,boy,133608.45,True
fem,boi,6582.0,True
fem,burglar,0.0,False
fem,bandit,0.0,False
fem,bitch,43.0,True
fem,waffle,0.0,False
fem,burger,3.0,False
fem,cake,1.0,False
fem,nugget,0.0,False
fem,rag,6.0,False
fem,nozzle,0.0,False
fem,stain,0.0,False
fem,wagon,7.0,False
fem,weed,0.0,False
fem,hat,0.0,False
fem,canoe,0.0,False
fem,boat,17.0,False
fem,stick,8.0,False
fem,socket,0.0,False
fem,trumpet,0.0,False
fem,mitten,0.0,False
fem,twat,15.0,False
fem,dick,109.0,False
fem,cunt,224.0,True
fem,ass,4.0,False
fem,cock,280.0,False
fem,balls,36.0,False
fem,face,12.0,False
fem,head,0.0,False
fem,nuts,30.0,False
fem,brain,40.0,False
fem,brains,7.0,False
fem,knuckle,0.0,False
fem,mouth,0.0,False
fem,nose,1.0,False
fem,skull,1.0,False
fem,tard,1238.0,True
fem,oid,25000.0,True
fem,ster,19.0,False
fem,azoid,2.0,False
fem,let,136.0,False
fem,fuck,14.0,False
fem,shit,84.0,False
fem,fart,1.0,False
fem,wit,0.0,False
fem,lib,63.0,False
fem,breath,1.0,False
lib,wad,6.0,False
lib,bag,1.0,False
lib,bucket,0.0,False
lib,sack,2.0,False
lib,ball,4.0,False
lib,splash,1.0,False
lib,pot,0.0,False
lib,pile,0.0,False
lib,weasel,0.0,False
lib,monkey,3.0,False
lib,dog,13.0,False
lib,rat,408.0,True
lib,bird,2.0,False
lib,goblin,0.0,False
lib,puffin,0.0,False
lib,licker,4.0,False
lib,muncher,0.0,False
lib,fucker,7.0,False
lib,sucker,0.0,False
lib,lord,6.0,False
lib,clown,3.0,False
lib,slut,7.0,False
lib,pirate,0.0,False
lib,bro,38.0,False
lib,nazi,56.0,False
lib,whore,8.0,False
lib,boy,13.0,False
lib,boi,7.0,False
lib,burglar,0.0,False
lib,bandit,0.0,False
lib,bitch,7.0,False
lib,waffle,2.0,False
lib,burger,1.0,False
lib,cake,4.0,False
lib,nugget,1.0,False
lib,rag,30.0,False
lib,nozzle,0.0,False
lib,stain,14.0,False
lib,wagon,1.0,False
lib,weed,0.0,False
lib,hat,2.0,False
lib,canoe,0.0,False
lib,boat,0.0,False
lib,stick,46.0,False
lib,socket,12.0,False
lib,trumpet,0.0,False
lib,mitten,0.0,False
lib,twat,35.0,False
lib,dick,12.0,False
lib,cunt,142.0,False
lib,ass,494.0,False
lib,cock,13.0,False
lib,balls,0.0,False
lib,face,20.0,False
lib,head,10.0,False
lib,nuts,72.0,False
lib,brain,28.0,False
lib,brains,2.0,False
lib,knuckle,0.0,False
lib,mouth,1.0,False
lib,nose,2.0,False
lib,skull,0.0,False
lib,tard,302487.875,True
lib,oid,8.0,False
lib,ster,139.0,False
lib,azoid,1.0,False
lib,let,41.0,False
lib,fuck,191.0,True
lib,shit,7330.0,True
lib,fart,98.0,False
lib,wit,7.0,False
lib,lib,462.0,False
lib,breath,0.0,False
right,wad,11.0,False
right,bag,0.0,False
right,bucket,1.0,False
right,sack,22.0,False
right,ball,9.0,False
right,splash,0.0,False
right,pot,0.0,False
right,pile,0.0,False
right,weasel,0.0,False
right,monkey,1.0,False
right,dog,19.0,False
right,rat,0.0,False
right,bird,0.0,False
right,goblin,0.0,False
right,puffin,0.0,False
right,licker,16.0,False
right,muncher,0.0,False
right,fucker,0.0,False
right,sucker,0.0,False
right,lord,3.0,False
right,clown,0.0,False
right,slut,1.0,False
right,pirate,0.0,False
right,bro,36.0,False
right,nazi,0.0,False
right,whore,0.0,False
right,boy,11.0,False
right,boi,8.0,False
right,burglar,0.0,False
right,bandit,0.0,False
right,bitch,1.0,False
right,waffle,1.0,False
right,burger,1.0,False
right,cake,0.0,False
right,nugget,0.0,False
right,rag,1.0,False
right,nozzle,0.0,False
right,stain,0.0,False
right,wagon,0.0,False
right,weed,1.0,False
right,hat,6.0,False
right,canoe,0.0,False
right,boat,13.0,False
right,stick,328.0,False
right,socket,1.0,False
right,trumpet,0.0,False
right,mitten,0.0,False
right,twat,1.0,False
right,dick,1.0,False
right,cunt,4.0,False
right,ass,6.0,False
right,cock,1.0,False
right,balls,1.0,False
right,face,22.0,False
right,head,23.0,False
right,nuts,12.0,False
right,brain,43.0,False
right,brains,4.0,False
right,knuckle,0.0,False
right,mouth,0.0,False
right,nose,9.0,False
right,skull,0.0,False
right,tard,179.0,False
right,oid,13748.0,True
right,ster,68.0,False
right,azoid,0.0,False
right,let,3.0,False
right,fuck,9.0,False
right,shit,2.0,False
right,fart,35.0,False
right,wit,3.0,False
right,lib,294.0,False
right,breath,0.0,False
soy,wad,1.0,False
soy,bag,26.0,False
soy,bucket,0.0,False
soy,sack,5.0,False
soy,ball,29.0,False
soy,splash,0.0,False
soy,pot,2.0,False
soy,pile,1.0,False
soy,weasel,1.0,False
soy,monkey,3.0,False
soy,dog,104.0,False
soy,rat,3.0,False
soy,bird,5.0,False
soy,goblin,11.0,False
soy,puffin,0.0,False
soy,licker,3.0,False
soy,muncher,1.0,False
soy,fucker,12.0,False
soy,sucker,13.0,False
soy,lord,215.0,False
soy,clown,2.0,False
soy,slut,3.0,False
soy,pirate,6.0,False
soy,bro,39.0,False
soy,nazi,2.0,False
soy,whore,0.0,False
soy,boy,109940.25,True
soy,boi,4699.0,False
soy,burglar,0.0,False
soy,bandit,0.0,False
soy,bitch,73.0,False
soy,waffle,1.0,False
soy,burger,273.0,True
soy,cake,22.0,True
soy,nugget,3.0,False
soy,rag,10.0,False
soy,nozzle,0.0,False
soy,stain,1.0,False
soy,wagon,2.0,False
soy,weed,3.0,False
soy,hat,0.0,False
soy,canoe,0.0,False
soy,boat,1.0,False
soy,stick,5.0,False
soy,socket,0.0,False
soy,trumpet,0.0,False
soy,mitten,0.0,False
soy,twat,0.0,False
soy,dick,17.0,False
soy,cunt,32.0,False
soy,ass,11.0,False
soy,cock,12.0,False
soy,balls,35.0,False
soy,face,2511.0,False
soy,head,10.0,False
soy,nuts,192.0,True
soy,brain,90.0,False
soy,brains,23.0,False
soy,knuckle,0.0,False
soy,mouth,67.0,False
soy,nose,0.0,False
soy,skull,2.0,False
soy,tard,151.0,False
soy,oid,6.0,False
soy,ster,28.0,False
soy,azoid,0.0,False
soy,let,537.0,False
soy,fuck,30.0,False
soy,shit,70.0,False
soy,fart,0.0,False
soy,wit,0.0,False
soy,lib,8.0,False
soy,breath,2.0,False
trump,wad,218.0,False
trump,bag,25.0,False
trump,bucket,2.0,False
trump,sack,8.0,False
trump,ball,68.0,False
trump,splash,0.0,False
trump,pot,1.0,False
trump,pile,1.0,False
trump,weasel,5.0,False
trump,monkey,53.0,False
trump,dog,59.0,False
trump,rat,19.0,False
trump,bird,19.0,False
trump,goblin,0.0,False
trump,puffin,0.0,False
trump,licker,114.0,False
trump,muncher,1.0,False
trump,fucker,90.0,False
trump,sucker,485.0,False
trump,lord,65.0,False
trump,clown,16.0,False
trump,slut,20.0,False
trump,pirate,0.0,False
trump,bro,133.0,False
trump,nazi,69.0,False
trump,whore,12.0,False
trump,boy,117.0,False
trump,boi,94.0,False
trump,burglar,1.0,False
trump,bandit,0.0,False
trump,bitch,22.0,False
trump,waffle,7.0,False
trump,burger,40.0,False
trump,cake,36.0,False
trump,nugget,15.0,False
trump,rag,1.0,False
trump,nozzle,0.0,False
trump,stain,312.0,False
trump,wagon,115.0,False
trump,weed,7.0,False
trump,hat,44.0,False
trump,canoe,10.0,False
trump,boat,20.0,False
trump,stick,38.0,False
trump,socket,1.0,False
trump,trumpet,2.0,False
trump,mitten,0.0,False
trump,twat,51.0,False
trump,dick,86.0,False
trump,cunt,139.0,False
trump,ass,300.0,False
trump,cock,70.0,False
trump,balls,22.0,False
trump,face,178.0,False
trump,head,235.0,False
trump,nuts,225.0,False
trump,brain,34.0,False
trump,brains,2.0,False
trump,knuckle,4.0,False
trump,mouth,5.0,False
trump,nose,1.0,False
trump,skull,4.0,False
trump,tard,31073.0,True
trump,oid,255.0,True
trump,ster,31005.0,True
trump,azoid,32.0,False
trump,let,1772.0,False
trump,fuck,387.0,False
trump,shit,319.0,False
trump,fart,34.0,False
trump,wit,47.0,False
trump,lib,0.0,False
trump,breath,0.0,False
stink,wad,21.0,False
stink,bag,76.0,True
stink,bucket,6.0,False
stink,sack,23.0,False
stink,ball,90.0,True
stink,splash,0.0,False
stink,pot,1044.0,True
stink,pile,70.0,False
stink,weasel,14.0,False
stink,monkey,5.0,False
stink,dog,13.0,False
stink,rat,42.0,False
stink,bird,187.0,True
stink,goblin,1.0,False
stink,puffin,0.0,False
stink,licker,0.0,False
stink,muncher,0.0,False
stink,fucker,4.0,False
stink,sucker,1.0,False
stink,lord,37.0,False
stink,clown,0.0,False
stink,slut,0.0,False
stink,pirate,0.0,False
stink,bro,7.0,False
stink,nazi,1.0,False
stink,whore,3.0,False
stink,boy,50.0,False
stink,boi,22.0,False
stink,burglar,0.0,False
stink,bandit,0.0,False
stink,bitch,13.0,False
stink,waffle,3.0,False
stink,burger,65.0,False
stink,cake,1.0,False
stink,nugget,28.0,False
stink,rag,2.0,False
stink,nozzle,3.0,False
stink,stain,2.0,False
stink,wagon,19.0,False
stink,weed,5320.0,True
stink,hat,3.0,False
stink,canoe,0.0,False
stink,boat,13.0,False
stink,stick,12.0,False
stink,socket,0.0,False
stink,trumpet,0.0,False
stink,mitten,2.0,False
stink,twat,1.0,False
stink,dick,52.0,False
stink,cunt,6.0,False
stink,ass,120.0,False
stink,cock,0.0,False
stink,balls,38.0,True
stink,face,3420.0,False
stink,head,80.0,False
stink,nuts,12.0,False
stink,brain,48.0,False
stink,brains,8.0,False
stink,knuckle,6.0,False
stink,mouth,26.0,False
stink,nose,1.0,False
stink,skull,0.0,False
stink,tard,6.0,False
stink,oid,8.0,False
stink,ster,72.0,False
stink,azoid,2.0,False
stink,let,8.0,False
stink,fuck,20.0,False
stink,shit,8.0,False
stink,fart,12.0,False
stink,wit,1.0,False
stink,lib,0.0,False
stink,breath,60.0,False
bastard,wad,1.0,False
bastard,bag,0.0,False
bastard,bucket,1.0,False
bastard,sack,0.0,False
bastard,ball,15.0,False
bastard,splash,0.0,False
bastard,pot,0.0,False
bastard,pile,0.0,False
bastard,weasel,0.0,False
bastard,monkey,1.0,False
bastard,dog,0.0,False
bastard,rat,0.0,False
bastard,bird,2.0,False
bastard,goblin,0.0,False
bastard,puffin,0.0,False
bastard,licker,1.0,False
bastard,muncher,0.0,False
bastard,fucker,3.0,False
bastard,sucker,0.0,False
bastard,lord,1.0,False
bastard,clown,1.0,False
bastard,slut,2.0,False
bastard,pirate,0.0,False
bastard,bro,1.0,False
bastard,nazi,0.0,False
bastard,whore,3.0,False
bastard,boy,4.0,False
bastard,boi,3.0,False
bastard,burglar,0.0,False
bastard,bandit,0.0,False
bastard,bitch,9.0,False
bastard,waffle,0.0,False
bastard,burger,10.0,False
bastard,cake,0.0,False
bastard,nugget,2.0,False
bastard,rag,0.0,False
bastard,nozzle,0.0,False
bastard,stain,2.0,False
bastard,wagon,0.0,False
bastard,weed,0.0,False
bastard,hat,2.0,False
bastard,canoe,0.0,False
bastard,boat,0.0,False
bastard,stick,0.0,False
bastard,socket,0.0,False
bastard,trumpet,0.0,False
bastard,mitten,0.0,False
bastard,twat,1.0,False
bastard,dick,8.0,False
bastard,cunt,15.0,False
bastard,ass,24.0,False
bastard,cock,3.0,False
bastard,balls,2.0,False
bastard,face,39.0,False
bastard,head,13.0,False
bastard,nuts,0.0,False
bastard,brain,0.0,False
bastard,brains,0.0,False
bastard,knuckle,0.0,False
bastard,mouth,1.0,False
bastard,nose,0.0,False
bastard,skull,0.0,False
bastard,tard,0.0,False
bastard,oid,0.0,False
bastard,ster,0.0,False
bastard,azoid,0.0,False
bastard,let,1.0,False
bastard,fuck,18.0,False
bastard,shit,2.0,False
bastard,fart,0.0,False
bastard,wit,0.0,False
bastard,lib,0.0,False
bastard,breath,1.0,False
donkey,wad,47.0,False
donkey,bag,2.0,False
donkey,bucket,1.0,False
donkey,sack,2.0,False
donkey,ball,40.0,False
donkey,splash,0.0,False
donkey,pot,0.0,False
donkey,pile,0.0,False
donkey,weasel,1.0,False
donkey,monkey,9.0,False
donkey,dog,12.0,False
donkey,rat,1.0,False
donkey,bird,6.0,False
donkey,goblin,1.0,False
donkey,puffin,0.0,False
donkey,licker,5.0,False
donkey,muncher,1.0,False
donkey,fucker,173.0,True
donkey,sucker,2.0,False
donkey,lord,1.0,False
donkey,clown,2.0,False
donkey,slut,0.0,False
donkey,pirate,15.0,False
